graph_id,graph_label
699_5,11
699_6,11
699_7,0
699_8,10
699_9,4
699_10,5
699_11,4
699_12,7
699_13,4
699_14,1
699_15,4
699_16,0
699_17,0
699_18,0
699_19,0
700_0,10
700_1,7
700_2,13
700_3,14
700_4,6
700_5,7
700_6,0
700_7,2
700_8,4
700_9,8
700_10,1
700_11,0
700_12,7
700_13,5
700_14,0
700_15,0
700_16,0
700_17,0
700_18,1
700_19,0
701_0,16
701_1,15
701_2,2
701_3,0
701_4,2
701_5,13
701_6,12
701_7,12
701_8,10
701_9,4
701_10,9
701_11,6
701_12,7
701_13,1
701_14,0
701_15,1
701_16,1
701_17,0
701_18,1
701_19,0
702_0,12
702_1,11
702_2,3
702_3,2
702_4,15
702_5,8
702_6,12
702_7,4
702_8,9
702_9,7
702_10,0
702_11,0
702_12,5
702_13,6
702_14,4
702_15,4
702_16,1
702_17,1
702_18,1
702_19,0
703_0,12
703_1,1
703_2,17
703_3,1
703_4,0
703_5,3
703_6,7
703_7,6
703_8,5
703_9,10
703_10,6
703_11,6
703_12,6
703_13,6
703_14,5
703_15,0
703_16,0
703_17,1
703_18,1
703_19,0
704_0,19
704_1,17
704_2,17
704_3,6
704_4,8
704_5,1
704_6,0
704_7,8
704_8,7
704_9,6
704_10,8
704_11,4
704_12,5
704_13,3
704_14,2
704_15,4
704_16,1
704_17,2
704_18,1
704_19,0
705_0,14
705_1,16
705_2,15
705_3,15
705_4,9
705_5,1
705_6,0
705_7,0
705_8,11
705_9,3
705_10,1
705_11,6
705_12,1
705_13,2
705_14,4
705_15,2
705_16,2
705_17,0
705_18,0
705_19,0
706_0,8
706_1,9
706_2,0
706_3,14
706_4,5
706_5,11
706_6,10
706_7,5
706_8,1
706_9,5
706_10,9
706_11,1
706_12,1
706_13,1
706_14,2
706_15,2
706_16,0
706_17,2
706_18,1
706_19,0
707_0,17
707_1,3
707_2,8
707_3,6
707_4,6
707_5,12
707_6,11
707_7,12
707_8,6
707_9,6
707_10,6
707_11,8
707_12,1
707_13,2
707_14,0
707_15,3
707_16,0
707_17,0
707_18,0
707_19,0
708_0,2
708_1,0
708_2,5
708_3,16
708_4,15
708_5,12
708_6,13
708_7,8
708_8,8
708_9,4
708_10,2
708_11,2
708_12,7
708_13,2
708_14,0
708_15,2
708_16,1
708_17,0
708_18,1
708_19,0
709_0,13
709_1,13
709_2,13
709_3,3
709_4,13
709_5,12
709_6,5
709_7,12
709_8,11
709_9,6
709_10,5
709_11,1
709_12,4
709_13,2
709_14,0
709_15,0
709_16,1
709_17,2
709_18,0
709_19,0
710_0,7
710_1,15
710_2,13
710_3,13
710_4,9
710_5,3
710_6,11
710_7,12
710_8,11
710_9,8
710_10,3
710_11,2
710_12,7
710_13,6
710_14,0
710_15,0
710_16,3
710_17,1
710_18,1
710_19,0
711_0,3
711_1,0
711_2,7
711_3,7
711_4,0
711_5,0
711_6,2
711_7,3
711_8,3
711_9,0
711_10,9
711_11,8
711_12,6
711_13,2
711_14,2
711_15,4
711_16,1
711_17,0
711_18,1
711_19,0
712_0,4
712_1,6
712_2,5
712_3,7
712_4,6
712_5,14
712_6,4
712_7,11
712_8,7
712_9,3
712_10,9
712_11,6
712_12,5
712_13,1
712_14,2
712_15,3
712_16,1
712_17,2
712_18,1
712_19,0
713_0,7
713_1,12
713_2,7
713_3,10
713_4,4
713_5,5
713_6,4
713_7,6
713_8,1
713_9,2
713_10,0
713_11,1
713_12,3
713_13,3
713_14,5
713_15,1
713_16,2
713_17,2
713_18,0
713_19,0
714_0,15
714_1,15
714_2,14
714_3,1
714_4,1
714_5,10
714_6,10
714_7,6
714_8,9
714_9,10
714_10,6
714_11,5
714_12,3
714_13,4
714_14,4
714_15,4
714_16,1
714_17,1
714_18,1
714_19,0
715_0,0
715_1,7
715_2,11
715_3,13
715_4,11
715_5,12
715_6,5
715_7,3
715_8,3
715_9,9
715_10,9
715_11,5
715_12,4
715_13,4
715_14,4
715_15,0
715_16,1
715_17,1
715_18,1
715_19,0
716_0,14
716_1,7
716_2,15
716_3,11
716_4,3
716_5,10
716_6,12
716_7,2
716_8,11
716_9,10
716_10,2
716_11,0
716_12,4
716_13,2
716_14,0
716_15,2
716_16,1
716_17,2
716_18,1
716_19,0
717_0,18
717_1,2
717_2,3
717_3,15
717_4,13
717_5,2
717_6,11
717_7,8
717_8,10
717_9,7
717_10,9
717_11,3
717_12,1
717_13,5
717_14,0
717_15,1
717_16,3
717_17,0
717_18,1
717_19,0
718_0,1
718_1,18
718_2,7
718_3,16
718_4,9
718_5,5
718_6,13
718_7,11
718_8,11
718_9,9
718_10,7
718_11,5
718_12,7
718_13,6
718_14,5
718_15,0
718_16,0
718_17,2
718_18,1
718_19,0
719_0,15
719_1,1
719_2,0
719_3,4
719_4,3
719_5,10
719_6,11
719_7,8
719_8,5
719_9,9
719_10,9
719_11,8
719_12,5
719_13,3
719_14,4
719_15,0
719_16,3
719_17,0
719_18,0
719_19,0
720_0,6
720_1,8
720_2,13
720_3,13
720_4,13
720_5,13
720_6,11
720_7,11
720_8,11
720_9,10
720_10,9
720_11,7
720_12,7
720_13,5
720_14,5
720_15,0
720_16,1
720_17,1
720_18,1
720_19,0
721_0,14
721_1,11
721_2,16
721_3,7
721_4,5
721_5,14
721_6,6
721_7,3
721_8,0
721_9,10
721_10,9
721_11,5
721_12,4
721_13,0
721_14,1
721_15,0
721_16,0
721_17,0
721_18,1
721_19,0
722_0,6
722_1,12
722_2,14
722_3,5
722_4,14
722_5,2
722_6,3
722_7,2
722_8,0
722_9,5
722_10,4
722_11,0
722_12,7
722_13,3
722_14,0
722_15,0
722_16,1
722_17,1
722_18,1
722_19,0
723_0,1
723_1,0
723_2,7
723_3,4
723_4,12
723_5,10
723_6,5
723_7,12
723_8,11
723_9,7
723_10,6
723_11,4
723_12,4
723_13,4
723_14,3
723_15,0
723_16,0
723_17,0
723_18,1
723_19,0
724_0,0
724_1,18
724_2,17
724_3,1
724_4,8
724_5,6
724_6,6
724_7,6
724_8,0
724_9,8
724_10,6
724_11,6
724_12,6
724_13,6
724_14,5
724_15,1
724_16,3
724_17,1
724_18,1
724_19,0
725_0,11
725_1,10
725_2,15
725_3,16
725_4,12
725_5,12
725_6,7
725_7,0
725_8,6
725_9,6
725_10,3
725_11,2
725_12,1
725_13,0
725_14,4
725_15,4
725_16,0
725_17,0
725_18,1
725_19,0
726_0,1
726_1,0
726_2,6
726_3,8
726_4,3
726_5,9
726_6,8
726_7,4
726_8,11
726_9,10
726_10,7
726_11,8
726_12,4
726_13,2
726_14,5
726_15,0
726_16,0
726_17,2
726_18,1
726_19,0
727_0,1
727_1,14
727_2,2
727_3,13
727_4,9
727_5,8
727_6,11
727_7,4
727_8,10
727_9,6
727_10,5
727_11,3
727_12,2
727_13,1
727_14,0
727_15,1
727_16,1
727_17,2
727_18,0
727_19,0
728_0,10
728_1,7
728_2,0
728_3,8
728_4,11
728_5,8
728_6,10
728_7,8
728_8,11
728_9,3
728_10,3
728_11,3
728_12,0
728_13,1
728_14,3
728_15,0
728_16,0
728_17,0
728_18,1
728_19,0
729_0,12
729_1,10
729_2,7
729_3,14
729_4,11
729_5,11
729_6,13
729_7,7
729_8,11
729_9,3
729_10,2
729_11,3
729_12,4
729_13,0
729_14,2
729_15,2
729_16,1
729_17,1
729_18,1
729_19,0
730_0,8
730_1,7
730_2,13
730_3,13
730_4,14
730_5,2
730_6,0
730_7,3
730_8,3
730_9,5
730_10,7
730_11,7
730_12,7
730_13,6
730_14,4
730_15,0
730_16,0
730_17,2
730_18,1
730_19,0
731_0,13
731_1,8
731_2,16
731_3,15
731_4,13
731_5,9
731_6,13
731_7,1
731_8,0
731_9,1
731_10,9
731_11,4
731_12,2
731_13,5
731_14,0
731_15,1
731_16,1
731_17,2
731_18,1
731_19,0
732_0,19
732_1,10
732_2,8
732_3,0
732_4,14
732_5,13
732_6,8
732_7,8
732_8,7
732_9,8
732_10,7
732_11,7
732_12,7
732_13,6
732_14,1
732_15,4
732_16,1
732_17,1
732_18,1
732_19,0
733_0,13
733_1,11
733_2,11
733_3,13
733_4,13
733_5,8
733_6,2
733_7,2
733_8,4
733_9,5
733_10,9
733_11,0
733_12,0
733_13,1
733_14,1
733_15,1
733_16,1
733_17,1
733_18,0
733_19,0
734_0,10
734_1,15
734_2,16
734_3,10
734_4,14
734_5,6
734_6,6
734_7,8
734_8,0
734_9,7
734_10,0
734_11,6
734_12,0
734_13,0
734_14,4
734_15,0
734_16,1
734_17,1
734_18,1
734_19,0
735_0,17
735_1,17
735_2,10
735_3,0
735_4,0
735_5,14
735_6,13
735_7,8
735_8,5
735_9,2
735_10,1
735_11,2
735_12,7
735_13,3
735_14,3
735_15,2
735_16,0
735_17,1
735_18,0
735_19,0
736_0,6
736_1,6
736_2,10
736_3,11
736_4,11
736_5,11
736_6,2
736_7,11
736_8,3
736_9,2
736_10,9
736_11,2
736_12,5
736_13,0
736_14,1
736_15,3
736_16,0
736_17,1
736_18,1
736_19,0
737_0,13
737_1,14
737_2,0
737_3,13
737_4,12
737_5,1
737_6,0
737_7,2
737_8,4
737_9,7
737_10,4
737_11,5
737_12,0
737_13,4
737_14,0
737_15,2
737_16,1
737_17,1
737_18,1
737_19,0
738_0,10
738_1,14
738_2,10
738_3,9
738_4,4
738_5,12
738_6,11
738_7,12
738_8,1
738_9,1
738_10,6
738_11,6
738_12,4
738_13,3
738_14,5
738_15,0
738_16,3
738_17,0
738_18,0
738_19,0
739_0,1
739_1,10
739_2,1
739_3,9
739_4,5
739_5,4
739_6,4
739_7,6
739_8,10
739_9,8
739_10,7
739_11,7
739_12,7
739_13,6
739_14,0
739_15,3
739_16,0
739_17,0
739_18,1
739_19,0
740_0,12
740_1,16
740_2,17
740_3,10
740_4,13
740_5,13
740_6,5
740_7,6
740_8,1
740_9,8
740_10,8
740_11,8
740_12,2
740_13,0
740_14,3
740_15,2
740_16,1
740_17,2
740_18,1
740_19,0
741_0,10
741_1,13
741_2,13
741_3,8
741_4,14
741_5,14
741_6,4
741_7,4
741_8,3
741_9,9
741_10,8
741_11,8
741_12,1
741_13,0
741_14,2
741_15,3
741_16,3
741_17,0
741_18,1
741_19,0
742_0,18
742_1,18
742_2,12
742_3,8
742_4,5
742_5,1
742_6,0
742_7,1
742_8,4
742_9,6
742_10,7
742_11,3
742_12,1
742_13,2
742_14,3
742_15,4
742_16,1
742_17,2
742_18,1
742_19,0
743_0,9
743_1,0
743_2,3
743_3,3
743_4,5
743_5,11
743_6,2
743_7,6
743_8,11
743_9,8
743_10,6
743_11,6
743_12,7
743_13,6
743_14,4
743_15,0
743_16,0
743_17,2
743_18,1
743_19,0
744_0,8
744_1,11
744_2,4
744_3,6
744_4,15
744_5,13
744_6,12
744_7,11
744_8,11
744_9,1
744_10,0
744_11,0
744_12,7
744_13,3
744_14,1
744_15,2
744_16,1
744_17,0
744_18,1
744_19,0
745_0,15
745_1,18
745_2,15
745_3,16
745_4,12
745_5,13
745_6,6
745_7,6
745_8,0
745_9,10
745_10,4
745_11,3
745_12,0
745_13,0
745_14,2
745_15,2
745_16,0
745_17,2
745_18,0
745_19,0
746_0,19
746_1,18
746_2,16
746_3,14
746_4,4
746_5,5
746_6,2
746_7,4
746_8,9
746_9,8
746_10,7
746_11,4
746_12,1
746_13,2
746_14,0
746_15,1
746_16,0
746_17,2
746_18,0
746_19,0
747_0,5
747_1,15
747_2,0
747_3,10
747_4,15
747_5,14
747_6,2
747_7,0
747_8,0
747_9,6
747_10,6
747_11,8
747_12,7
747_13,6
747_14,0
747_15,2
747_16,2
747_17,1
747_18,0
747_19,0
748_0,16
748_1,8
748_2,4
748_3,8
748_4,13
748_5,14
748_6,0
748_7,9
748_8,8
748_9,0
748_10,3
748_11,8
748_12,2
748_13,0
748_14,2
748_15,2
748_16,2
748_17,2
748_18,1
748_19,0
749_0,12
749_1,7
749_2,16
749_3,13
749_4,12
749_5,2
749_6,0
749_7,0
749_8,10
749_9,2
749_10,1
749_11,3
749_12,1
749_13,3
749_14,2
749_15,4
749_16,0
749_17,0
749_18,0
749_19,0
750_0,14
750_1,13
750_2,1
750_3,13
750_4,11
750_5,11
750_6,12
750_7,11
750_8,2
750_9,10
750_10,4
750_11,7
750_12,4
750_13,6
750_14,0
750_15,3
750_16,3
750_17,0
750_18,1
750_19,0
751_0,18
751_1,3
751_2,5
751_3,3
751_4,11
751_5,5
751_6,9
751_7,8
751_8,7
751_9,6
751_10,5
751_11,0
751_12,7
751_13,0
751_14,4
751_15,2
751_16,3
751_17,2
751_18,0
751_19,0
752_0,7
752_1,4
752_2,16
752_3,10
752_4,4
752_5,12
752_6,11
752_7,12
752_8,10
752_9,1
752_10,0
752_11,6
752_12,5
752_13,2
752_14,0
752_15,1
752_16,3
752_17,1
752_18,0
752_19,0
753_0,18
753_1,5
753_2,2
753_3,2
753_4,2
753_5,8
753_6,5
753_7,12
753_8,10
753_9,9
753_10,5
753_11,3
753_12,3
753_13,0
753_14,0
753_15,3
753_16,0
753_17,0
753_18,1
753_19,0
754_0,1
754_1,0
754_2,15
754_3,16
754_4,5
754_5,7
754_6,5
754_7,2
754_8,6
754_9,9
754_10,7
754_11,6
754_12,7
754_13,3
754_14,2
754_15,3
754_16,3
754_17,0
754_18,0
754_19,0
755_0,12
755_1,17
755_2,17
755_3,6
755_4,6
755_5,8
755_6,0
755_7,12
755_8,11
755_9,7
755_10,1
755_11,3
755_12,1
755_13,2
755_14,1
755_15,2
755_16,2
755_17,0
755_18,1
755_19,0
756_0,7
756_1,17
756_2,17
756_3,8
756_4,1
756_5,1
756_6,2
756_7,2
756_8,11
756_9,7
756_10,9
756_11,8
756_12,7
756_13,4
756_14,5
756_15,0
756_16,2
756_17,2
756_18,1
756_19,0
757_0,19
757_1,17
757_2,10
757_3,10
757_4,5
757_5,6
757_6,13
757_7,1
757_8,0
757_9,7
757_10,7
757_11,8
757_12,1
757_13,6
757_14,4
757_15,1
757_16,1
757_17,1
757_18,1
757_19,0
758_0,3
758_1,4
758_2,1
758_3,16
758_4,15
758_5,13
758_6,1
758_7,4
758_8,3
758_9,3
758_10,9
758_11,1
758_12,2
758_13,3
758_14,0
758_15,2
758_16,2
758_17,1
758_18,0
758_19,0
759_0,0
759_1,6
759_2,13
759_3,2
759_4,14
759_5,12
759_6,13
759_7,7
759_8,5
759_9,9
759_10,8
759_11,7
759_12,7
759_13,6
759_14,2
759_15,4
759_16,0
759_17,1
759_18,0
759_19,0
760_0,9
760_1,10
760_2,9
760_3,4
760_4,11
760_5,14
760_6,12
760_7,11
760_8,10
760_9,3
760_10,9
760_11,3
760_12,4
760_13,3
760_14,5
760_15,0
760_16,0
760_17,0
760_18,0
760_19,0
761_0,12
761_1,0
761_2,16
761_3,0
761_4,1
761_5,14
761_6,6
761_7,5
761_8,6
761_9,4
761_10,1
761_11,2
761_12,1
761_13,4
761_14,5
761_15,1
761_16,1
761_17,0
761_18,0
761_19,0
762_0,7
762_1,7
762_2,17
762_3,1
762_4,2
762_5,1
762_6,0
762_7,0
762_8,0
762_9,5
762_10,6
762_11,4
762_12,7
762_13,0
762_14,4
762_15,4
762_16,0
762_17,2
762_18,0
762_19,0
763_0,5
763_1,17
763_2,5
763_3,14
763_4,14
763_5,9
763_6,8
763_7,7
763_8,1
763_9,10
763_10,1
763_11,0
763_12,5
763_13,1
763_14,2
763_15,2
763_16,0
763_17,1
763_18,1
763_19,0
764_0,16
764_1,2
764_2,17
764_3,8
764_4,14
764_5,12
764_6,8
764_7,12
764_8,5
764_9,7
764_10,2
764_11,2
764_12,2
764_13,0
764_14,1
764_15,3
764_16,0
764_17,2
764_18,1
764_19,0
765_0,2
765_1,17
765_2,5
765_3,9
765_4,7
765_5,6
765_6,9
765_7,4
765_8,1
765_9,10
765_10,1
765_11,4
765_12,6
765_13,0
765_14,3
765_15,4
765_16,3
765_17,0
765_18,0
765_19,0
766_0,19
766_1,8
766_2,5
766_3,2
766_4,7
766_5,7
766_6,7
766_7,9
766_8,2
766_9,2
766_10,2
766_11,5
766_12,5
766_13,6
766_14,0
766_15,3
766_16,3
766_17,0
766_18,1
766_19,0
767_0,13
767_1,3
767_2,15
767_3,15
767_4,13
767_5,1
767_6,3
767_7,11
767_8,11
767_9,9
767_10,5
767_11,6
767_12,3
767_13,0
767_14,3
767_15,3
767_16,2
767_17,1
767_18,1
767_19,0
768_0,14
768_1,7
768_2,6
768_3,8
768_4,12
768_5,3
768_6,10
768_7,10
768_8,10
768_9,9
768_10,9
768_11,3
768_12,0
768_13,0
768_14,0
768_15,1
768_16,1
768_17,0
768_18,1
768_19,0
769_0,1
769_1,0
769_2,1
769_3,1
769_4,14
769_5,7
769_6,0
769_7,5
769_8,5
769_9,1
769_10,3
769_11,6
769_12,3
769_13,6
769_14,3
769_15,0
769_16,0
769_17,1
769_18,0
769_19,0
770_0,13
770_1,4
770_2,13
770_3,16
770_4,15
770_5,13
770_6,9
770_7,9
770_8,6
770_9,5
770_10,1
770_11,1
770_12,3
770_13,3
770_14,5
770_15,0
770_16,0
770_17,2
770_18,1
770_19,0
771_0,12
771_1,8
771_2,0
771_3,12
771_4,11
771_5,13
771_6,8
771_7,12
771_8,5
771_9,9
771_10,9
771_11,7
771_12,3
771_13,2
771_14,0
771_15,0
771_16,2
771_17,0
771_18,0
771_19,0
772_0,4
772_1,18
772_2,17
772_3,12
772_4,14
772_5,4
772_6,0
772_7,11
772_8,11
772_9,9
772_10,3
772_11,3
772_12,6
772_13,6
772_14,1
772_15,2
772_16,0
772_17,2
772_18,1
772_19,0
773_0,12
773_1,9
773_2,16
773_3,6
773_4,5
773_5,13
773_6,9
773_7,8
773_8,8
773_9,3
773_10,9
773_11,3
773_12,0
773_13,4
773_14,0
773_15,1
773_16,2
773_17,2
773_18,1
773_19,0
774_0,2
774_1,0
774_2,7
774_3,6
774_4,14
774_5,11
774_6,10
774_7,11
774_8,8
774_9,10
774_10,8
774_11,7
774_12,3
774_13,5
774_14,3
774_15,0
774_16,3
774_17,0
774_18,0
774_19,0
775_0,8
775_1,16
775_2,9
775_3,14
775_4,2
775_5,4
775_6,0
775_7,12
775_8,11
775_9,0
775_10,1
775_11,7
775_12,7
775_13,4
775_14,1
775_15,1
775_16,2
775_17,2
775_18,0
775_19,0
776_0,15
776_1,12
776_2,15
776_3,12
776_4,4
776_5,6
776_6,4
776_7,1
776_8,0
776_9,5
776_10,4
776_11,4
776_12,0
776_13,3
776_14,0
776_15,2
776_16,3
776_17,0
776_18,0
776_19,0
777_0,19
777_1,2
777_2,0
777_3,2
777_4,3
777_5,0
777_6,8
777_7,7
777_8,8
777_9,5
777_10,5
777_11,3
777_12,3
777_13,5
777_14,2
777_15,0
777_16,2
777_17,0
777_18,1
777_19,0
778_0,16
778_1,16
778_2,8
778_3,11
778_4,9
778_5,0
778_6,12
778_7,5
778_8,3
778_9,1
778_10,9
778_11,8
778_12,6
778_13,6
778_14,2
778_15,0
778_16,2
778_17,2
778_18,0
778_19,0
779_0,3
779_1,18
779_2,0
779_3,1
779_4,8
779_5,0
779_6,7
779_7,10
779_8,8
779_9,9
779_10,5
779_11,3
779_12,3
779_13,5
779_14,5
779_15,2
779_16,3
779_17,0
779_18,0
779_19,0
780_0,17
780_1,5
780_2,16
780_3,14
780_4,10
780_5,7
780_6,12
780_7,12
780_8,2
780_9,0
780_10,2
780_11,7
780_12,5
780_13,0
780_14,1
780_15,4
780_16,1
780_17,0
780_18,1
780_19,0
781_0,19
781_1,13
781_2,4
781_3,5
781_4,5
781_5,1
781_6,10
781_7,6
781_8,8
781_9,8
781_10,8
781_11,8
781_12,6
781_13,6
781_14,0
781_15,3
781_16,2
781_17,0
781_18,1
781_19,0
782_0,19
782_1,16
782_2,15
782_3,6
782_4,7
782_5,6
782_6,12
782_7,12
782_8,10
782_9,8
782_10,7
782_11,6
782_12,7
782_13,2
782_14,2
782_15,0
782_16,3
782_17,0
782_18,1
782_19,0
783_0,11
783_1,15
783_2,7
783_3,9
783_4,8
783_5,12
783_6,11
783_7,12
783_8,11
783_9,4
783_10,4
783_11,7
783_12,7
783_13,0
783_14,0
783_15,3
783_16,3
783_17,0
783_18,0
783_19,0
784_0,5
784_1,3
784_2,9
784_3,6
784_4,6
784_5,10
784_6,4
784_7,10
784_8,4
784_9,7
784_10,4
784_11,8
784_12,6
784_13,0
784_14,0
784_15,0
784_16,0
784_17,1
784_18,1
784_19,0
785_0,18
785_1,1
785_2,2
785_3,16
785_4,0
785_5,3
785_6,1
785_7,1
785_8,10
785_9,2
785_10,3
785_11,8
785_12,2
785_13,6
785_14,0
785_15,1
785_16,1
785_17,0
785_18,0
785_19,0
786_0,19
786_1,6
786_2,14
786_3,12
786_4,14
786_5,12
786_6,12
786_7,10
786_8,9
786_9,10
786_10,3
786_11,0
786_12,3
786_13,5
786_14,0
786_15,2
786_16,2
786_17,1
786_18,1
786_19,0
787_0,3
787_1,15
787_2,4
787_3,14
787_4,13
787_5,8
787_6,4
787_7,3
787_8,2
787_9,1
787_10,7
787_11,5
787_12,7
787_13,6
787_14,5
787_15,0
787_16,0
787_17,0
787_18,0
787_19,0
788_0,9
788_1,8
788_2,9
788_3,16
788_4,4
788_5,2
788_6,2
788_7,11
788_8,10
788_9,8
788_10,7
788_11,4
788_12,5
788_13,1
788_14,1
788_15,1
788_16,3
788_17,1
788_18,1
788_19,0
789_0,14
789_1,4
789_2,10
789_3,12
789_4,14
789_5,2
789_6,11
789_7,3
789_8,9
789_9,10
789_10,1
789_11,5
789_12,3
789_13,0
789_14,1
789_15,3
789_16,0
789_17,2
789_18,1
789_19,0
790_0,0
790_1,2
790_2,5
790_3,2
790_4,9
790_5,3
790_6,5
790_7,12
790_8,11
790_9,8
790_10,2
790_11,7
790_12,2
790_13,1
790_14,1
790_15,0
790_16,0
790_17,0
790_18,1
790_19,0
791_0,7
791_1,8
791_2,14
791_3,5
791_4,3
791_5,4
791_6,13
791_7,9
791_8,0
791_9,4
791_10,9
791_11,1
791_12,3
791_13,5
791_14,1
791_15,0
791_16,0
791_17,1
791_18,1
791_19,0
792_0,13
792_1,3
792_2,12
792_3,10
792_4,9
792_5,11
792_6,10
792_7,0
792_8,10
792_9,0
792_10,0
792_11,8
792_12,6
792_13,2
792_14,0
792_15,1
792_16,1
792_17,1
792_18,1
792_19,0
793_0,18
793_1,3
793_2,4
793_3,9
793_4,5
793_5,6
793_6,4
793_7,12
793_8,11
793_9,10
793_10,8
793_11,8
793_12,4
793_13,6
793_14,0
793_15,0
793_16,0
793_17,2
793_18,1
793_19,0
794_0,5
794_1,5
794_2,5
794_3,1
794_4,12
794_5,12
794_6,13
794_7,3
794_8,1
794_9,8
794_10,6
794_11,4
794_12,4
794_13,4
794_14,1
794_15,3
794_16,3
794_17,1
794_18,1
794_19,0
795_0,14
795_1,11
795_2,10
795_3,14
795_4,13
795_5,13
795_6,13
795_7,12
795_8,2
795_9,7
795_10,0
795_11,4
795_12,1
795_13,1
795_14,3
795_15,0
795_16,0
795_17,0
795_18,0
795_19,0
796_0,17
796_1,17
796_2,12
796_3,11
796_4,10
796_5,14
796_6,1
796_7,3
796_8,2
796_9,9
796_10,9
796_11,4
796_12,3
796_13,4
796_14,0
796_15,4
796_16,2
796_17,2
796_18,1
796_19,0
797_0,16
797_1,15
797_2,10
797_3,9
797_4,8
797_5,4
797_6,4
797_7,5
797_8,0
797_9,10
797_10,9
797_11,8
797_12,5
797_13,2
797_14,5
797_15,0
797_16,1
797_17,1
797_18,1
797_19,0
798_0,14
798_1,16
798_2,10
798_3,0
798_4,3
798_5,13
798_6,11
798_7,12
798_8,11
798_9,1
798_10,0
798_11,8
798_12,0
798_13,5
798_14,5
798_15,3
798_16,0
798_17,0
798_18,1
798_19,0
799_0,10
799_1,9
799_2,9
799_3,10
799_4,11
799_5,13
799_6,11
799_7,11
799_8,7
799_9,7
799_10,9
799_11,3
799_12,0
799_13,6
799_14,3
799_15,3
799_16,0
799_17,0
799_18,0
799_19,0
800_0,4
800_1,3
800_2,2
800_3,3
800_4,15
800_5,14
800_6,3
800_7,11
800_8,8
800_9,0
800_10,2
800_11,3
800_12,5
800_13,3
800_14,0
800_15,2
800_16,0
800_17,2
800_18,0
800_19,0
801_0,15
801_1,5
801_2,16
801_3,6
801_4,15
801_5,12
801_6,10
801_7,2
801_8,0
801_9,10
801_10,3
801_11,5
801_12,6
801_13,2
801_14,2
801_15,2
801_16,3
801_17,1
801_18,1
801_19,0
802_0,10
802_1,11
802_2,11
802_3,13
802_4,11
802_5,1
802_6,1
802_7,7
802_8,5
802_9,4
802_10,9
802_11,4
802_12,1
802_13,0
802_14,2
802_15,3
802_16,2
802_17,0
802_18,0
802_19,0
803_0,6
803_1,4
803_2,16
803_3,15
803_4,14
803_5,0
803_6,10
803_7,12
803_8,8
803_9,7
803_10,4
803_11,6
803_12,6
803_13,0
803_14,0
803_15,2
803_16,2
803_17,1
803_18,0
803_19,0
804_0,10
804_1,9
804_2,14
804_3,10
804_4,10
804_5,5
804_6,5
804_7,12
804_8,2
804_9,10
804_10,1
804_11,0
804_12,0
804_13,0
804_14,2
804_15,0
804_16,0
804_17,0
804_18,0
804_19,0
805_0,14
805_1,13
805_2,11
805_3,15
805_4,6
805_5,12
805_6,5
805_7,7
805_8,1
805_9,0
805_10,0
805_11,8
805_12,2
805_13,5
805_14,4
805_15,2
805_16,3
805_17,2
805_18,0
805_19,0
806_0,8
806_1,4
806_2,3
806_3,8
806_4,13
806_5,0
806_6,1
806_7,8
806_8,10
806_9,9
806_10,9
806_11,6
806_12,6
806_13,4
806_14,4
806_15,0
806_16,0
806_17,0
806_18,0
806_19,0
807_0,17
807_1,15
807_2,10
807_3,6
807_4,5
807_5,2
807_6,0
807_7,12
807_8,11
807_9,9
807_10,9
807_11,6
807_12,0
807_13,1
807_14,2
807_15,2
807_16,2
807_17,0
807_18,0
807_19,0
808_0,10
808_1,11
808_2,2
808_3,4
808_4,7
808_5,4
808_6,8
808_7,8
808_8,8
808_9,7
808_10,4
808_11,2
808_12,2
808_13,1
808_14,0
808_15,2
808_16,1
808_17,0
808_18,1
808_19,0
809_0,17
809_1,16
809_2,3
809_3,0
809_4,3
809_5,4
809_6,7
809_7,6
809_8,5
809_9,4
809_10,9
809_11,8
809_12,7
809_13,5
809_14,0
809_15,2
809_16,2
809_17,0
809_18,1
809_19,0
810_0,6
810_1,7
810_2,7
810_3,15
810_4,7
810_5,11
810_6,11
810_7,8
810_8,3
810_9,0
810_10,4
810_11,6
810_12,5
810_13,4
810_14,3
810_15,0
810_16,0
810_17,2
810_18,1
810_19,0
811_0,14
811_1,10
811_2,10
811_3,10
811_4,14
811_5,12
811_6,12
811_7,4
811_8,11
811_9,4
811_10,5
811_11,1
811_12,1
811_13,0
811_14,3
811_15,3
811_16,2
811_17,1
811_18,1
811_19,0
812_0,5
812_1,1
812_2,11
812_3,2
812_4,6
812_5,8
812_6,9
812_7,8
812_8,8
812_9,9
812_10,8
812_11,7
812_12,1
812_13,6
812_14,0
812_15,1
812_16,1
812_17,0
812_18,1
812_19,0
813_0,12
813_1,2
813_2,2
813_3,11
813_4,8
813_5,8
813_6,0
813_7,2
813_8,11
813_9,8
813_10,9
813_11,8
813_12,3
813_13,2
813_14,2
813_15,2
813_16,2
813_17,1
813_18,0
813_19,0
814_0,18
814_1,18
814_2,16
814_3,1
814_4,3
814_5,3
814_6,0
814_7,8
814_8,3
814_9,5
814_10,5
814_11,4
814_12,7
814_13,5
814_14,0
814_15,3
814_16,0
814_17,2
814_18,0
814_19,0
815_0,0
815_1,2
815_2,8
815_3,8
815_4,15
815_5,14
815_6,2
815_7,9
815_8,8
815_9,6
815_10,7
815_11,4
815_12,7
815_13,6
815_14,0
815_15,0
